current Cycle: ,0
OFF/UNPLUGGED
2014-11-21 14:46:41.114534
PWM_FRONT: 3.18,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.04,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 2.16,TLEDR1: 2.21
PWM_FRONT: 2.59,CHG: 4.2,BLEDR2: 2.02,BLEDR1: 2.01,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.28,TLEDR1: 2.3
PWM_FRONT: 1.8,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.23,TLEDR1: 2.23
PWM_FRONT: 1.26,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.18,TLEDR1: 2.16
PWM_FRONT: 1.17,CHG: 4.16,BLEDR2: 0.96,BLEDR1: 1.02,REAR_LEDS: 4.19,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.61,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 1.07,CHG: 4.21,BLEDR2: 1.89,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.16,TLEDR1: 2.06
PWM_FRONT: 0.76,CHG: 4.21,BLEDR2: 2.03,BLEDR1: 2.02,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.18,TLEDR1: 2.14
PWM_FRONT: 0.54,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.22,TLEDR1: 2.21
PWM_FRONT: 0.58,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.2,TLEDR1: 2.2
PWM_FRONT: 0.7,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.18,TLEDR1: 2.16
PWM_FRONT: 0.86,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.17,TLEDR1: 2.15
PWM_FRONT: 1.09,CHG: 4.21,BLEDR2: 2.11,BLEDR1: 2.11,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.48,TLEDR2: 1.34,TLEDR1: 2.26
PWM_FRONT: 1.61,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 4.19,VBAT: 4.18,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.61,TLEDR2: 1.97,TLEDR1: 1.37
PWM_FRONT: 2.17,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.57,TLEDR2: 2.12,TLEDR1: 2.08
PWM_FRONT: 2.79,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.12,TLEDR1: 2.13
PWM_FRONT: 2.98,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.12,TLEDR1: 2.14
PWM_FRONT: 2.32,CHG: 4.2,BLEDR2: 1.99,BLEDR1: 1.98,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.15,TLEDR1: 2.16
PWM_FRONT: 1.62,CHG: 4.21,BLEDR2: 2.07,BLEDR1: 2.06,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.2,TLEDR1: 2.2
PWM_FRONT: 1.14,CHG: 4.21,BLEDR2: 2.12,BLEDR1: 2.12,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.3,TLEDR1: 2.32
PWM_FRONT: 0.8,CHG: 4.2,BLEDR2: 2.16,BLEDR1: 2.15,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.32,TLEDR1: 2.32
PWM_FRONT: 0.86,CHG: 4.22,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.18,VBAT: 4.2,FRONT_LEDS: 4.18,PG: 0.0,PWM_REAR: 0.61,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 0.71,CHG: 4.2,BLEDR2: 1.97,BLEDR1: 1.96,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.13,TLEDR1: 2.07
PWM_FRONT: 0.61,CHG: 4.2,BLEDR2: 2.02,BLEDR1: 2.01,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.14,TLEDR1: 2.09
PWM_FRONT: 0.74,CHG: 4.21,BLEDR2: 2.04,BLEDR1: 2.04,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.18,TLEDR1: 2.15
PWM_FRONT: 0.9,CHG: 4.21,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 2.23,TLEDR1: 2.23
PWM_FRONT: 1.1,CHG: 4.2,BLEDR2: 2.1,BLEDR1: 2.1,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.29,TLEDR1: 2.29
PWM_FRONT: 1.34,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.23,TLEDR1: 2.23
PWM_FRONT: 1.65,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.43,TLEDR2: 2.19,TLEDR1: 2.17
PWM_FRONT: 2.29,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.15,PG: 0.0,PWM_REAR: 0.63,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 3.09,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.1,TLEDR1: 2.04
PWM_FRONT: 2.57,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.12,TLEDR1: 2.12
PWM_FRONT: 2.13,CHG: 4.2,BLEDR2: 1.9,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.23,TLEDR1: 2.2
PWM_FRONT: 1.49,CHG: 4.2,BLEDR2: 2.05,BLEDR1: 2.05,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 2.21,TLEDR1: 2.21
PWM_FRONT: 1.05,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.18,TLEDR1: 2.16
PWM_FRONT: 0.74,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.17,TLEDR1: 2.15
PWM_FRONT: 0.53,CHG: 4.21,BLEDR2: 2.13,BLEDR1: 2.13,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.23,TLEDR1: 2.24
PWM_FRONT: 0.64,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.02,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 0.77,CHG: 4.2,BLEDR2: 1.96,BLEDR1: 1.95,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.18,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.15,TLEDR1: 2.08
PWM_FRONT: 0.93,CHG: 4.2,BLEDR2: 2.01,BLEDR1: 2.0,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.17,TLEDR1: 2.15
PWM_FRONT: 1.13,CHG: 4.2,BLEDR2: 2.02,BLEDR1: 2.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.18,TLEDR1: 2.15
PWM_FRONT: 1.38,CHG: 4.21,BLEDR2: 2.03,BLEDR1: 2.02,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.17,TLEDR1: 2.14
PWM_FRONT: 1.7,CHG: 4.21,BLEDR2: 2.05,BLEDR1: 2.05,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.21,TLEDR1: 2.21
PWM_FRONT: 2.1,CHG: 4.21,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.31,TLEDR1: 2.33
PWM_FRONT: 2.63,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.33,TLEDR1: 2.34
PWM_FRONT: 2.6,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 4.18,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 2.14,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.09,TLEDR1: 2.05
PWM_FRONT: 1.9,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.1,TLEDR1: 2.09
PWM_FRONT: 1.38,CHG: 4.21,BLEDR2: 2.02,BLEDR1: 2.01,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.17,TLEDR1: 2.17
PWM_FRONT: 0.98,CHG: 4.21,BLEDR2: 2.08,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 2.23,TLEDR1: 2.24
PWM_FRONT: 0.69,CHG: 4.2,BLEDR2: 2.12,BLEDR1: 2.12,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.27,TLEDR1: 2.27
PWM_FRONT: 0.49,CHG: 4.2,BLEDR2: 2.11,BLEDR1: 2.11,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.22,TLEDR1: 2.21
PWM_FRONT: 0.45,CHG: 4.2,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.18,TLEDR1: 2.16
PWM_FRONT: 0.81,CHG: 4.21,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 1.18,CHG: 4.21,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.11,TLEDR1: 2.05
PWM_FRONT: 1.43,CHG: 4.2,BLEDR2: 1.95,BLEDR1: 1.92,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.55,TLEDR2: 2.18,TLEDR1: 2.17
PWM_FRONT: 1.75,CHG: 4.2,BLEDR2: 1.98,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.16,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.23,TLEDR1: 2.23
PWM_FRONT: 2.16,CHG: 4.2,BLEDR2: 1.99,BLEDR1: 1.98,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.22,TLEDR1: 2.22
PWM_FRONT: 2.69,CHG: 4.2,BLEDR2: 1.98,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.18,TLEDR1: 2.18
PWM_FRONT: 3.06,CHG: 4.21,BLEDR2: 2.01,BLEDR1: 2.0,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.19,TLEDR1: 2.18
PWM_FRONT: 2.12,CHG: 4.21,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.27,TLEDR1: 2.29
PWM_FRONT: 1.74,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.62,TLEDR2: 1.37,TLEDR1: 1.37
PWM_FRONT: 1.57,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.58,TLEDR2: 2.11,TLEDR1: 2.06
PWM_FRONT: 1.25,CHG: 4.2,BLEDR2: 1.98,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.16,TLEDR1: 2.15
PWM_FRONT: 0.88,CHG: 4.2,BLEDR2: 2.04,BLEDR1: 2.04,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.16,TLEDR1: 2.14
PWM_FRONT: 0.63,CHG: 4.21,BLEDR2: 2.06,BLEDR1: 2.06,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.17,TLEDR1: 2.14
PWM_FRONT: 0.45,CHG: 4.21,BLEDR2: 2.1,BLEDR1: 2.1,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.21,TLEDR1: 2.2
PWM_FRONT: 0.53,CHG: 4.21,BLEDR2: 2.15,BLEDR1: 2.15,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.45,TLEDR2: 2.31,TLEDR1: 2.31
PWM_FRONT: 0.65,CHG: 4.2,BLEDR2: 2.15,BLEDR1: 2.14,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.29,TLEDR1: 2.29
PWM_FRONT: 1.08,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.18,VBAT: 4.2,FRONT_LEDS: 4.18,PG: 0.0,PWM_REAR: 0.61,TLEDR2: 1.37,TLEDR1: 1.36
PWM_FRONT: 1.52,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.57,TLEDR2: 2.1,TLEDR1: 2.06
PWM_FRONT: 1.98,CHG: 4.21,BLEDR2: 0.95,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.1,TLEDR1: 2.1
PWM_FRONT: 2.48,CHG: 4.21,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.13,TLEDR1: 2.15
PWM_FRONT: 3.05,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.49,TLEDR2: 2.19,TLEDR1: 2.24
PWM_FRONT: 2.95,CHG: 4.2,BLEDR2: 1.98,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.47,TLEDR2: 2.26,TLEDR1: 2.29
PWM_FRONT: 2.04,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.21,TLEDR1: 2.22
PWM_FRONT: 1.49,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 1.37,TLEDR1: 2.15
PWM_FRONT: 1.34,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.6,TLEDR2: 2.03,TLEDR1: 1.37
PWM_FRONT: 1.21,CHG: 4.21,BLEDR2: 1.89,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.57,TLEDR2: 2.16,TLEDR1: 2.07
PWM_FRONT: 0.86,CHG: 4.2,BLEDR2: 2.03,BLEDR1: 2.03,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.19,TLEDR1: 2.17
PWM_FRONT: 0.61,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.52,TLEDR2: 2.21,TLEDR1: 2.19
PWM_FRONT: 0.5,CHG: 4.2,BLEDR2: 2.08,BLEDR1: 2.08,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.48,TLEDR2: 2.19,TLEDR1: 2.18
PWM_FRONT: 0.61,CHG: 4.2,BLEDR2: 2.07,BLEDR1: 2.07,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.17,TLEDR1: 2.14
PWM_FRONT: 0.74,CHG: 4.21,BLEDR2: 2.09,BLEDR1: 2.09,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.19,TLEDR1: 2.18
PWM_FRONT: 0.97,CHG: 4.21,BLEDR2: 2.13,BLEDR1: 2.13,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.51,TLEDR2: 1.37,TLEDR1: 2.31
PWM_FRONT: 1.45,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.19,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.6,TLEDR2: 2.03,TLEDR1: 1.37
PWM_FRONT: 1.97,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.02,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.57,TLEDR2: 2.11,TLEDR1: 2.08
PWM_FRONT: 2.53,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.19,PG: 0.0,PWM_REAR: 0.54,TLEDR2: 2.11,TLEDR1: 2.13
PWM_FRONT: 3.19,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.03,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.51,TLEDR2: 2.1,TLEDR1: 2.12
PWM_FRONT: 2.64,CHG: 4.21,BLEDR2: 1.96,BLEDR1: 1.95,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.48,TLEDR2: 2.18,TLEDR1: 2.19
PWM_FRONT: 1.83,CHG: 4.21,BLEDR2: 2.07,BLEDR1: 2.06,REAR_LEDS: 0.0,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.46,TLEDR2: 2.25,TLEDR1: 2.27
PWM_FRONT: 1.28,CHG: 4.2,BLEDR2: 2.13,BLEDR1: 2.13,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.44,TLEDR2: 2.33,TLEDR1: 2.34
PWM_FRONT: 1.0,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 2.13,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.53,TLEDR2: 1.37,TLEDR1: 2.25
PWM_FRONT: 1.02,CHG: 4.2,BLEDR2: 0.95,BLEDR1: 1.02,REAR_LEDS: 4.18,VBAT: 4.2,FRONT_LEDS: 4.18,PG: 0.0,PWM_REAR: 0.6,TLEDR2: 2.06,TLEDR1: 1.36
PWM_FRONT: 0.79,CHG: 4.2,BLEDR2: 1.98,BLEDR1: 1.97,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.56,TLEDR2: 2.13,TLEDR1: 2.08
ON/PLUGGEDIN
2014-11-21 14:50:41.205913
PWM_FRONT: 3.35,CHG: 4.2,BLEDR2: 0.96,BLEDR1: 1.04,REAR_LEDS: 0.0,VBAT: 4.2,FRONT_LEDS: 4.2,PG: 0.0,PWM_REAR: 0.5,TLEDR2: 2.11,TLEDR1: 2.11
FAILURE,"Test failed. Node: REAR_LEDS, Value: 4.19, Range(0-0.5)"
OFF/PLUGGEDIN
2014-11-21 14:50:53.219002
PWM_FRONT: 0.0,CHG: 4.21,BLEDR2: 2.18,BLEDR1: 2.18,REAR_LEDS: 4.19,VBAT: 4.21,FRONT_LEDS: 0.0,PG: 0.0,PWM_REAR: 0.61,TLEDR2: 1.37,TLEDR1: 1.37
